标题,价格,评论数,链接,当前链接,上级链接,下载时间
"魅族 魅蓝 6 全网通公开版 2GB+16GB 香槟金 移动联通电信4G手机 双卡双待
				高颜值！1300万光圈！长续航！更多详情请点击>>>>",699.00,5.2万+,http://item.jd.com/5484048.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
HTC U11+ 透视黑 6GB+128GB 移动联通电信全网通 全面屏手机,4999.00,600+,http:https://ccc-x.jd.com/dsp/nc?ext=aHR0cDovL2l0ZW0uamQuY29tLzU0MTIxMTEuaHRtbA&log=-pk1ISCSs5cF1aRLFoa-h4X8DPuBt5lL1jj2FIxWtyW8SmNM4dsWxfWeq5soSOxNGrfUL1wzvVhjEB46VO5_LtcWYuyoZk9_Bi8aUw_utGtU5yLKuA8U6juHFy1eOL-CePORb-MNNxwTg7CwadMgc8Xa7r9y_KrxTZmocNGEs5L7F5iI-XG4j2AjV_OvEs5ajhHatUfsCX7ZgN1ifwAsnx6olHeTLwCf_KqSDTOg79zAyupt-JIEjpAilTUr1m1m7lFm8BYuIspvHES9m8a4YTwpiQsjFiHSPGgr2O4Uyo2akmR4DDt3cRRC-rSihGqRGjJ7ET8DfhRf4w8b92quon3HuVDiOx3jmyyzBR1V84G7cXpgyx7ulQKriM1x6tOc9EfpEAzQVia47CKgrygoxNyNPAwddiBS3UOx4YPAX44aBcu0-6J2wclUzblEg0kx&v=404,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"努比亚（nubia）Z17S 全面屏 黑金 6GB+64GB 全网通 移动联通电信4G手机 双卡双待
				【正在预约中，11月23日10点开始抢购，货量有限，先到先得】无边框全面屏/骁龙835芯片/前后双摄/四摄手机/6GB大内存/四曲面玻璃更多精彩！",,1.1万+,http://item.jd.com/5283377.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"魅族 魅蓝Note5 全网通公开版 3GB+32GB 香槟金 移动联通电信4G手机 双卡双待
				4000mAh真快充！金属指纹大运存！更多详情请点击>>>>",999.00,17万+,http://item.jd.com/4159500.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"魅族 魅蓝E 3GB+32GB 全网通公开版 月光银 移动联通电信4G手机 双卡双待
				5.5英寸！500万+1300万像素！更多详情请点击>>>>",799.00,6.7万+,http://item.jd.com/3475418.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"华为 HUAWEI 麦芒 6 全网通 4GB+64GB版 曜石黑 移动联通电信4G手机 双卡双待
				【白条6期免息】限量领券立减50！成交价2349！5.9英寸全面屏！出彩四镜头！华为更多惊喜请猛戳这里》》",2399.00,1.5万+,http://item.jd.com/5148371.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"荣耀 畅玩7X 4GB+128GB 全网通4G全面屏手机 尊享版 幻夜黑
				11月21日10:08开始抢购！全面屏！1600万高清双摄！全系4GB大内存！荣耀爆款立省700！选品质，购荣耀>>>>>",1999.00,1.7万+,http://item.jd.com/5304529.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"荣耀Magic 4GB+64GB 玄金黑 全网通手机 双卡双待双通
				下单立减700！低至2999！限量赠送精美皮套，赠完为止！2AMOLED曲面屏，人脸识别，双摄像头！荣耀爆款立省700！选品质，购荣耀>>>>>",3699.00,1.6万+,http://item.jd.com/4213312.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"vivo X9 全网通 4GB+64GB 金色 移动联通电信4G手机 双卡双待
				销售太过火爆啦，小东正在努力为您协调货源，敬请期待……更多精彩点击>>>",1998.00,3.6万+,http://item.jd.com/4013117.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
【保险套装】锤子 坚果 Pro 2 浅金色 4+64GB 全网通 移动联通电信4G手机 双卡双待,2119.00,3.1万+,http:https://ccc-x.jd.com/dsp/nc?ext=aHR0cDovL2l0ZW0uamQuY29tLzU2ODU0NzUuaHRtbA&log=-pk1ISCSs5cF1aRLFoa-h4X8DPuBt5lL1jj2FIxWtyUa1hILaBgygSFERbaB-lPgNKJVt4fgKFd2BbItsaOJBfnmp_gFDVEj9kyVpT3m3ZKMF6WTwyn71QOZcywjr-484U_lukHMCPHpGkZB9gLLSF0R6A8RLQUkKbfCXZVGW-bT8ulabya0eOPaxERXb2NPyt9Fd5MUAmJMQGIJbmqVR7xxYYe0cIJG5Yj8lksHqXhXdG7OAmLbTdFEX6CCsVbZlfDJlNQyJlcJR-fae3wqjhDJcmH_WZjZGWdsjv9K0NRCEiLQTXJOyPvzl1djY0ogrw88TyxDPH1bDpP2iSW-_OLuKa9GjEAjnMEZFzSR8quBWj7pS62EVBcaSYOP7piVdBtoToJJzPnpuCvWq8MxOu5yV3ISed9IQ8J2kB4sU8xjU4y4cEDj1lajtH36Adkh&v=404,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"夏普 SHARP AQUOS S2 全面屏手机 全网通 4GB+64GB 晶耀黑 移动联通电信4G手机 双卡双待
				【夏普原装屏，抢券更优惠！】夏普美人尖5.5英寸异形全面屏，一手全掌握，前置800万大感光镜头，后置双摄景深效果！详情猛戳！",1999.00,1.2万+,http://item.jd.com/4611415.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"vivo X20 Plus 全面屏双摄拍照手机 4GB+64GB 磨砂黑 移动联通电信全网通4G手机 双卡双待
				游戏免打扰，畅快体验，带你吃鸡、上王者！高清全面屏，尊享Hi-Fi音质，更有面部识别+指纹双解锁！更多精彩点击>>>",3498.00,9600+,http://item.jd.com/5432501.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"华为畅享7 3GB+32GB 香槟金 移动联通电信4G手机 双卡双待
				金属机身，骁龙芯片，仅售899元起！华为更多优惠详情猛戳》》",1099.00,6万+,http://item.jd.com/4154609.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"魅族 PRO 6 Plus 4GB+64GB 公开版 深空灰 移动联通4G手机 双卡双待
				三星8890旗舰芯片！5.7英寸2K屏！更多详情请点击>>>>",2099.00,3.9万+,http://item.jd.com/3728969.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"小米 红米 4A 全网通 2GB内存 16GB ROM 香槟金色 移动联通电信4G手机 双卡双待
				购机得米粉卡（内含100元话费）！1300万像素，骁龙处理器！隐私双系统！小米Note3自拍美，拍人更美，1999元起！更多惊喜猛戳：",599.00,24万+,http://item.jd.com/3553539.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"三星 Galaxy Note8（SM-N9500）6GB+128GB 芭比粉 移动联通电信4G手机 双卡双待
				【白条12期免息！买就赠价值799元斐珞尔洁面仪！】后置防抖双摄像头 SPen全面升级三星疯狂特惠",7388.00,8700+,http://item.jd.com/5438529.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"小辣椒 红辣椒4A 标准版 2GB+16GB 全网通 黑色 移动联通电信4G手机 双卡双待
				4000mAh嗨玩大电池，800+1600W摄像头，远程控制，智能全网通老人机，高性价比之选！小辣椒更多优惠",599.00,1.4万+,http://item.jd.com/4232149.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=2,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"飞利浦（PHILIPS） E106 石墨黑 环保材质 防尘防滑 直板按键 移动联通2G 双卡双待 老人手机 学生备用功能机
				【京东自营】国际大牌 低辐射 经典功能手机 超长待机 防尘防滑 凸起按键 高亮手电 支持FM/MP3！更多特价机",99.00,13万+,http://item.jd.com/3889169.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"诺基亚 7 (Nokia 7) 6GB+64GB 黑色 全网通 双卡双待 移动联通电信4G手机
				进来看，反正都更美~",2699.00,7000+,http://item.jd.com/5618804.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"Apple 苹果6 iPhone 6 移动联通电信4G手机 金色 全网通32GB
				全国联保，正品行货，11.1-11.12大促期间所有订单发货延长至72h内发出",2318.00,9300+,http://item.jd.com/18608306444.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"努比亚(nubia)【4+64GB】Z17mini 黑金色 移动联通电信4G手机 双卡双待
				Z17mini 双摄更精彩（1300万彩色+1300万黑白），4GB大内存！热抢购中，1499狂欢价等你来嗨！",1499.00,5.1万+,http://item.jd.com/4899658.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
诺亚信（NOAIN） A1 移动4G智能老人手机 双卡双待 金色,299.00,5600+,http:https://ccc-x.jd.com/dsp/nc?ext=aHR0cDovL2l0ZW0uamQuY29tLzEwMzExNDUxNDI2Lmh0bWw&log=Y167ZF8Q8LExo275Di4VpZjZSo_Jj4gDlKS7KVoub-p4IBarTh4naZ_EEqFRLB9Sw34Ov8Utwb1L8mVHIXEPj-WAk7VwFPeIm-WTtUfraFhIuaGeChwGD7q2tLN5YbvjIP-RviJhce1gpEkYddgWV-LhSKtbfokFSyMkuNqBGvciqZ4DZIPgWt85WO8rWGZoTji1bFqF9zoadlXEFOaHRdAN-nACEmwldmLU_atK9X7IgHHURFFDbkrqKvBrIBANpKCaNRCS312kAunna7unFnpgdaETbgoSGpPxWz41S_bo_LfanztDwoXdPSKSGrgDTO_sDQGgu6-iCrpgNFYdcPtAgsJy2NS_cB8MOcDlOHIHt_gdvcvsCVAzIyXVVs82pVn_Wn4MTqs3h8gOzu8LZAwZvrRbCUUShQ-54EJzWTQxzdH5UywWlIG_jIPMKPUW&v=404,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"华为畅享7 Plus 4GB+64GB 香槟金 移动联通电信4G手机 双卡双待
				5.5英寸大屏幕！4000毫安续航大电池！华为更多优惠详情请见！",1499.00,6.5万+,http://item.jd.com/4884236.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"魅族 PRO 7 4GB+64GB 全网通公开版 静谧黑 移动联通电信4G手机 双卡双待
				买即送耳机！双摄如瞳，明眸善睐！更多详情请点击>>>>",2499.00,1.4万+,http://item.jd.com/4734101.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"vivo X20 全面屏手机 全网通 4GB+64GB 移动联通电信4G手机 磨砂黑 标准版
				X20享12期免息·全场购机享3/6/12期免息 戳此抢购赠好礼",2998.00,9700+,http://item.jd.com/16278915632.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"Apple 苹果  iPhone X 全面屏手机 银色 全网通 64GB
				【原封国行正品 全国联保】送钢化膜+保护壳 全面屏，科技全绽放。 苹果8plus",8588.00,8300+,http://item.jd.com/16580907535.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"华为（HUAWEI） 荣耀 畅玩6 手机 金色 全网通(2G RAM+16G ROM)标配
				【京东配送】柔光自拍，舒适握感，长续航！【全面屏 全屏实力→畅玩7x】",569.00,4900+,http://item.jd.com/14407063446.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"华为 G9 青春版 金色 移动联通电信4G手机 双卡双待
				骁龙芯片！3GB运行内存！索尼1300万摄像头！华为更多优惠详情请见！",859.00,7.9万+,http://item.jd.com/2600248.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"华为 HUAWEI nova 青春版 4GB+64GB 樱语粉 移动联通电信4G手机 双卡双待
				【赠蓝牙自拍杆】双面弧面玻璃！麒麟658处理器！柔光屏！华为更多优惠详情请戳！",1799.00,3.2万+,http://item.jd.com/3893501.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
努比亚nubia Z17miniS 小牛8 黑金 6GB+64GB 全网通 移动联通电信4G手机 双卡双待,1999.00,5800+,http:https://ccc-x.jd.com/dsp/nc?ext=aHR0cHM6Ly9pdGVtLmpkLmNvbS81MjgzMzg3Lmh0bWw&log=Y167ZF8Q8LExo275Di4VpZjZSo_Jj4gDlKS7KVoub-oOvFr5Qat6EbL-mCjybPbz3JxAJIYwMP0V_oL7kE865oobRebnjtnFaJpA0SIBCd-CiD5VqS9x1t0A6iYQHyucM9GI2ua2oADE1JNNSaVNzeGFFhXQ6NpCto8yPc-nOyrw2bQhgNR6D8kOaQmwiXwnbiKzIUy0D3N7sD5Pc0wxmj0WYNiC7YfiWCVi7rS6-lK-18T4nSfKVTN-vQBV86PBtIeQFydY6XmkZ-qK7dZQvl3gkEUpez1YZbrOoWJ-0AsbUeKnOFKUBcaZaFHkmpsgmuZVfUbCotWMhsf60VjfAZCgNsX8Q1cCqD1GyW9MAgYJMu-wzJUKPaxbmN-K7H_sZJAxi-eLGZQmKuLTqSNEgv4VKhS8rdWLBeVl6MMaX08&v=404,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"华为 麦芒5 全网通 3GB+32GB版 香槟金 移动联通电信4G手机 双卡双待
				光学防抖，持久续航！后置1600万像素，金属机身，大内存！华为更多优惠请猛戳！",1399.00,1.2万+,http://item.jd.com/2962435.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"华为（HUAWEI） 华为mate10 4G手机 亮黑色 全网通(4G+64G)
				【6000+好评精心推荐！64G预售下单后7天发货】【新品华为MATE10PRO】",4399.00,6400+,http://item.jd.com/18166164132.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"华为 Mate 9 Pro 4GB+64GB版 琥珀金 移动联通电信4G手机 双卡双待
				【白条6期免息】限量领券立减500！成交价3899！华为更多惊喜请猛戳这里》》",4399.00,3.8万+,http://item.jd.com/3749089.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"小米5s 全网通 高配版 3GB内存 64GB ROM 哑光金 移动联通电信4G手机
				无孔式超声波指纹识别，超感光相机 ，高通骁龙 821处理器！小米Note3自拍美，拍人更美，1999元起！更多惊喜猛戳：",1999.00,26万+,http://item.jd.com/3701781.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"vivo Y66 全网通 3GB+32GB 玫瑰金 移动联通电信4G手机 双卡双待
				持续流畅，大不一样！更多精彩点击>>>",1298.00,1.2万+,http://item.jd.com/4747524.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"Meitu 美图T8（MP1602）4GB+128GB 魔力橙 自拍美颜 全网通 移动联通电信4G手机
				11.27京东美图超级品牌日，V6新品、M8S 限量版现货抢、T8S 3399元抢购，T8/M8领券立减，更多惊喜，请戳",3599.00,6600+,http://item.jd.com/4170782.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"vivo X9s Plus 全网通 4GB+64GB 磨砂黑 移动联通电信4G手机 双卡双待
				前置2000万柔光双摄，照亮你的美！Hi-Fi音质，让世界更动听！更多精彩点击>>>",2798.00,1.2万+,http://item.jd.com/4441415.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
VOTO GT13 智能手机 移动联通电信4G 3G+32G 指纹解锁 双卡双待 荣耀版 亮黑色,688.00,100+,http:https://ccc-x.jd.com/dsp/nc?ext=aHR0cHM6Ly9pdGVtLmpkLmNvbS8xNTY1NDEwODM5NC5odG1s&log=Y167ZF8Q8LExo275Di4VpZjZSo_Jj4gDlKS7KVoub-qv5LCGhzRla3hBmPVtlVv6Cbm0pAy5TXlzbE6pmtieiYHXO_UycmjHUUYNKrBNV36xqSm5TGCW5BFloa5P3Nuake4T9swWS8l0RIRUeSOogqrwJkv76mCYZ-j7FmkAUD7WpKLWM757BGwzjJ0C7E7XTaz6Dh1WgYUD-5gDuW6TSfZ2GPWFbK3FpVu3n7kKB9EkX0Y4ZWi-kDvUNagu4M13N_B7nELbPtszv5ToEkCugb6fo-4NjtndDfiUx63gqt57QoBtjHVeTc-awZ41lrtE7mcW06Sggn85UKyu2PBeCSlVVIAh7Wl_G0X4HX-objyEwHUlCxk1HWXl783S81Rg1Fwr2eju7YefipD30F1ho8cm7EmTdVJE8sl0FjwBqck&v=404,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"乐视（LeEco）乐Pro3 双摄AI版 （LEX651） 4GB+32GB 原力金 移动联通电信4G手机 双卡双待
				【智能双摄+AI】智能1300万彩色+黑白AI双摄，MTK Helio旗舰 十核处理器，4000mAh大电池！",1049.00,1.3万+,http://item.jd.com/4178263.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"Apple 苹果6  iPhone 6（A1586）移动联通电信4G手机 金色 32G
				【国行原封正品未激活，全国联保】 华为P10热卖",2308.00,1万+,http://item.jd.com/12021662179.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"Apple 苹果 iPhone8 4G手机 全网通 金色 64G 标配
				【国行正品】 【iphoneX 抢先定】",5199.00,5800+,http://item.jd.com/15501980018.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"OPPO R11s 双卡双待全面屏拍照手机 黑色 全网通(4G RAM+64G ROM)官方标配
				R11s下单送蓝牙耳机，后置2000W双摄，AI智慧美颜，游戏畅快加速；点此抽奖大疆无人机",2999.00,3400+,http://item.jd.com/18132557029.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
"酷派 cool1 dual 全网通 4GB+32GB 锋芒金 移动联通电信4G手机 双卡双待
				此商品将于2017-11-22 10点参加闪购特卖，酷派手机专场",899.00,7.5万+,http://item.jd.com/3159473.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=4,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:35:55
